scraped_at,league,team,player,games,wins,losses,saves,holds,hold_points,cg,sho,no_bb_games,win_pct,bf,ip,hits,hr,bb,ibb,hbp,so,wp,bk,runs,er,era,npb_id
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 将大,1,0,1,0,0,0,0,0,0,.000,17,3,5,0,3,0,0,1,0,0,2,2,6.00,11215114
2026-06-03 15:53:56,Central,読売ジャイアンツ,田村 朋輝,1,0,0,0,0,0,0,0,0,.000,6,1,2,0,1,0,0,0,1,0,1,1,9.00,41045157
2026-06-03 15:53:56,Central,読売ジャイアンツ,田和 廉,4,0,0,0,0,0,0,0,0,.000,15,4,2,0,1,0,1,2,0,0,0,0,0.00,21225152
2026-06-03 15:53:56,Central,読売ジャイアンツ,戸郷 翔征,5,3,1,0,0,0,0,0,0,.750,131,32,32,4,5,0,2,26,2,0,14,14,3.94,41045138
2026-06-03 15:53:56,Central,読売ジャイアンツ,冨重 英二郎,14,1,2,2,0,0,0,0,0,.333,76,16,22,0,7,0,3,10,1,0,15,12,6.75,61265152
2026-06-03 15:53:56,Central,読売ジャイアンツ,富田 龍,2,0,0,0,0,0,0,0,0,.000,11,3,0,0,2,0,0,4,0,0,0,0,0.00,11415155
2026-06-03 15:53:56,Central,読売ジャイアンツ,西川 歩,1,0,0,0,0,0,0,0,0,.000,26,3.2,12,0,1,0,2,1,0,0,8,4,9.82,01605150
2026-06-03 15:53:56,Central,読売ジャイアンツ,西舘 勇陽,4,2,0,0,0,0,0,0,0,1.000,71,19,8,0,4,0,3,15,2,0,3,1,0.47,31635159
2026-06-03 15:53:56,Central,読売ジャイアンツ,バルドナード,16,0,2,2,0,0,0,0,0,.000,72,15.2,17,1,9,1,1,13,1,0,7,5,2.87,23225157
2026-06-03 15:53:56,Central,読売ジャイアンツ,花田 侑樹,2,1,0,0,0,0,0,0,0,1.000,40,10,5,1,3,0,0,12,0,0,3,1,0.90,71675155
2026-06-03 15:53:56,Central,読売ジャイアンツ,板東 湧梧,12,3,0,0,0,0,0,0,0,1.000,76,18,20,2,3,0,1,7,0,0,7,6,3.00,21425138
2026-06-03 15:53:56,Central,読売ジャイアンツ,平内 龍太,16,3,1,4,0,0,0,0,0,.750,73,17,10,0,14,1,0,16,1,0,5,3,1.59,21825153
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀田 賢慎,8,2,0,0,0,0,0,0,0,1.000,40,10.1,5,0,4,0,1,9,0,0,0,0,0.00,21625151
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀江 正太郎,1,0,0,0,0,0,0,0,0,.000,4,1,0,0,1,0,0,1,0,0,0,0,0.00,21825150
2026-06-03 15:53:56,Central,読売ジャイアンツ,マタ,6,2,2,0,0,0,0,0,0,.500,123,27,28,0,11,0,2,23,1,1,16,10,3.33,53755152
2026-06-03 15:53:56,Central,読売ジャイアンツ,マルティネス,1,0,0,0,0,0,0,0,0,.000,4,1,1,0,0,0,0,1,0,0,0,0,0.00,23925134
2026-06-03 15:53:56,Central,読売ジャイアンツ,又木 鉄平,5,4,0,0,0,0,0,0,0,1.000,111,30,22,1,6,0,0,18,1,0,4,4,1.20,33135159
2026-06-03 15:53:56,Central,読売ジャイアンツ,松浦 慶斗,16,1,1,0,0,0,0,0,0,.500,79,19.2,15,1,6,0,0,19,0,0,9,9,4.12,33135155
2026-06-03 15:53:56,Central,読売ジャイアンツ,宮原 駿介,10,0,0,0,0,0,0,0,0,.000,37,9.1,6,1,4,0,0,10,1,1,5,4,3.86,13115150
2026-06-03 15:53:56,Central,読売ジャイアンツ,森田 駿哉,8,5,1,0,0,0,1,1,0,.833,179,43.2,31,3,11,0,2,23,1,1,15,8,1.65,43345159
2026-06-03 15:53:56,Central,読売ジャイアンツ,山﨑 伊織,1,0,0,0,0,0,0,0,0,.000,0,+,0,0,0,0,0,0,0,0,0,0,0.00,03305153
2026-06-03 15:53:56,Central,読売ジャイアンツ,山城 京平,10,0,0,0,0,0,0,0,0,.000,114,25.1,19,1,17,0,4,17,2,0,9,7,2.49,43145152
2026-06-03 15:53:56,Central,読売ジャイアンツ,山田 龍聖,15,2,3,2,0,0,1,1,0,.400,183,45,38,4,17,1,0,29,4,0,18,18,3.60,53555155
2026-06-03 15:53:56,Central,読売ジャイアンツ,ルシアーノ,10,0,1,0,0,0,0,0,0,.000,43,9.1,8,1,8,0,0,11,2,0,6,5,4.82,03005157
2026-06-03 15:53:56,Central,中日ドラゴンズ,アブレウ,1,0,0,0,0,0,0,0,0,.000,6,0.1,4,0,1,0,0,0,0,0,4,4,108.00,73575159
2026-06-03 15:53:56,Central,中日ドラゴンズ,伊藤 茉央,5,0,0,0,0,0,0,0,0,.000,16,4.1,2,0,0,0,0,3,0,0,0,0,0.00,61165157
2026-06-03 15:53:56,Central,中日ドラゴンズ,梅野 雄吾,2,0,0,0,0,0,0,0,0,.000,14,2.1,4,0,4,0,0,3,1,0,4,4,15.43,51355134
2026-06-03 15:53:56,Central,中日ドラゴンズ,大野 雄大,9,5,2,0,0,0,2,0,1,.714,237,60,46,4,12,1,3,45,0,0,13,12,1.80,11515133
2026-06-03 15:53:56,Central,中日ドラゴンズ,勝野 昌慶,6,0,2,0,0,0,0,0,0,.000,27,5,4,1,6,2,0,9,0,0,6,5,9.00,21525138
2026-06-03 15:53:56,Central,中日ドラゴンズ,金丸 夢斗,9,4,4,0,0,0,0,0,0,.500,237,57.1,56,3,10,1,3,45,0,0,19,17,2.67,61565150
2026-06-03 15:53:56,Central,中日ドラゴンズ,近藤 廉,3,0,0,0,0,0,0,0,0,.000,15,3.1,3,0,3,0,0,3,0,0,3,3,8.10,11015153
2026-06-03 15:53:56,Central,中日ドラゴンズ,齋藤 綱記,23,0,1,0,4,4,0,0,0,.000,82,18,16,1,9,0,2,19,2,0,9,5,2.50,11915130
2026-06-03 15:53:56,Central,中日ドラゴンズ,櫻井 頼之介,8,1,3,0,0,0,0,0,0,.250,158,35.1,41,5,12,0,0,42,0,0,23,22,5.60,21925152
2026-06-03 15:53:56,Central,中日ドラゴンズ,篠﨑 国忠,1,0,0,0,0,0,0,0,0,.000,3,0.2,0,0,1,0,0,1,0,0,0,0,0.00,81985152
2026-06-03 15:53:56,Central,中日ドラゴンズ,清水 達也,4,0,0,0,0,0,0,0,0,.000,23,3.1,10,1,3,1,0,3,0,0,6,5,13.50,01905136
2026-06-03 15:53:56,Central,中日ドラゴンズ,杉浦 稔大,11,1,2,0,4,5,0,0,0,.333,46,9.2,12,1,6,0,0,9,0,0,7,7,6.52,
2026-06-03 15:53:56,Central,中日ドラゴンズ,髙橋 宏斗,9,1,6,0,0,0,1,0,0,.143,233,53.2,56,2,25,3,1,58,2,0,32,29,4.86,61265153
2026-06-03 15:53:56,Central,中日ドラゴンズ,仲地 礼亜,4,0,0,0,0,0,0,0,0,.000,34,7,11,1,3,0,0,8,1,0,8,8,10.29,41245157
2026-06-03 15:53:56,Central,中日ドラゴンズ,中西 聖輝,4,1,2,0,0,0,0,0,0,.333,101,22.1,20,2,9,1,3,28,2,0,14,14,5.64,51455152
2026-06-03 15:53:56,Central,中日ドラゴンズ,根尾 昂,9,1,1,0,0,1,0,0,0,.500,40,9,9,3,3,0,1,13,0,0,5,5,5.00,81285138
2026-06-03 15:53:56,Central,中日ドラゴンズ,橋本 侑樹,6,0,0,0,4,4,0,0,0,.000,22,6,4,0,0,0,0,7,0,0,0,0,0.00,21425151
2026-06-03 15:53:56,Central,中日ドラゴンズ,福 敬登,3,0,0,0,0,0,0,0,0,.000,9,2.1,2,1,1,0,0,2,1,0,1,1,3.86,41645132
2026-06-03 15:53:56,Central,中日ドラゴンズ,藤嶋 健人,21,0,1,0,5,5,0,0,0,.000,78,19.1,13,1,8,1,1,13,0,0,5,5,2.33,21625134
2026-06-03 15:53:56,Central,中日ドラゴンズ,マラー,6,1,3,0,0,0,0,0,0,.250,153,39.1,32,2,7,0,1,33,0,0,14,13,2.97,13915150
2026-06-03 15:53:56,Central,中日ドラゴンズ,牧野 憲伸,19,0,3,0,2,2,0,0,0,.000,60,14,10,2,9,0,0,8,2,0,6,6,3.86,37035159
2026-06-03 15:53:56,Central,中日ドラゴンズ,松山 晋也,12,0,1,8,1,1,0,0,0,.000,48,11.1,8,0,3,0,2,12,0,0,4,3,2.38,61865157
2026-06-03 15:53:56,Central,中日ドラゴンズ,メヒア,18,0,1,0,4,4,0,0,0,.000,74,17,19,1,4,0,2,13,1,0,6,6,3.18,93295157
2026-06-03 15:53:56,Central,中日ドラゴンズ,柳 裕也,10,4,1,0,0,0,1,1,0,.800,260,64,57,3,17,1,1,58,0,0,16,15,2.11,63165134
2026-06-03 15:53:56,Central,中日ドラゴンズ,吉田 聖弥,13,0,1,0,2,2,0,0,0,.000,50,11.2,7,0,7,1,0,12,0,0,1,1,0.77,93395150
2026-06-03 15:53:56,Central,中日ドラゴンズ,アブレウ,2,0,0,0,0,0,0,0,0,.000,11,1.2,3,0,2,0,1,1,0,0,2,2,10.80,73575159
2026-06-03 15:53:56,Central,中日ドラゴンズ,有馬 惠叶,7,0,2,0,0,0,0,0,0,.000,46,10.1,11,1,5,0,0,5,0,1,7,5,4.35,91195150
2026-06-03 15:53:56,Central,中日ドラゴンズ,伊藤 茉央,12,1,0,0,0,0,0,0,0,1.000,54,13.1,11,1,4,0,0,8,0,0,6,6,4.05,61165157
2026-06-03 15:53:56,Central,中日ドラゴンズ,井上 剣也,15,0,0,1,0,0,0,0,0,.000,65,14.1,7,0,15,0,1,12,2,0,10,7,4.40,51355150
2026-06-03 15:53:56,Central,中日ドラゴンズ,梅野 雄吾,15,0,1,1,0,0,0,0,0,.000,61,14,14,1,6,0,2,13,0,0,10,8,5.14,51355134
2026-06-03 15:53:56,Central,中日ドラゴンズ,勝野 昌慶,12,0,1,3,0,0,0,0,0,.000,48,10.2,15,0,2,0,0,14,1,0,5,4,3.38,21525138
2026-06-03 15:53:56,Central,中日ドラゴンズ,金丸 夢斗,1,0,1,0,0,0,0,0,0,.000,21,5,5,0,2,0,0,5,1,0,1,1,1.80,61565150
2026-06-03 15:53:56,Central,中日ドラゴンズ,草加 勝,5,1,1,0,0,0,0,0,0,.500,95,22,21,2,9,0,0,21,0,2,12,12,4.91,91795159
2026-06-03 15:53:56,Central,中日ドラゴンズ,近藤 廉,12,0,1,0,0,0,0,0,0,.000,46,10,5,0,11,0,0,13,3,0,4,2,1.80,11015153
2026-06-03 15:53:56,Central,中日ドラゴンズ,齋藤 綱記,3,0,0,0,0,0,0,0,0,.000,11,3,1,1,1,0,0,5,0,0,2,2,6.00,11915130
2026-06-03 15:53:56,Central,中日ドラゴンズ,櫻井 頼之介,2,0,0,0,0,0,0,0,0,.000,6,2,1,0,0,0,0,1,0,0,0,0,0.00,21925152
2026-06-03 15:53:56,Central,中日ドラゴンズ,篠﨑 国忠,10,0,0,2,0,0,0,0,0,.000,33,9.1,1,0,5,0,0,7,2,0,0,0,0.00,81985152
2026-06-03 15:53:56,Central,中日ドラゴンズ,清水 達也,8,0,0,0,0,0,0,0,0,.000,24,7.1,2,0,2,0,0,8,0,0,0,0,0.00,01905136
2026-06-03 15:53:56,Central,中日ドラゴンズ,杉浦 稔大,2,0,0,0,0,0,0,0,0,.000,6,2,0,0,0,0,0,3,0,0,0,0,0.00,
2026-06-03 15:53:56,Central,中日ドラゴンズ,高橋 幸佑,8,1,2,0,0,0,0,0,0,.333,78,16,26,2,4,0,2,7,1,0,14,12,6.75,41245150
2026-06-03 15:53:56,Central,中日ドラゴンズ,仲地 礼亜,6,2,1,0,0,0,0,0,0,.667,110,28,22,2,12,0,0,20,2,0,8,8,2.57,41245157
2026-06-03 15:53:56,Central,中日ドラゴンズ,中西 聖輝,3,2,0,0,0,0,0,0,0,1.000,69,18,11,0,2,0,3,16,0,1,0,0,0.00,51455152
2026-06-03 15:53:56,Central,中日ドラゴンズ,根尾 昂,5,0,1,0,0,0,0,0,0,.000,22,5,4,0,3,0,1,8,4,0,2,2,3.60,81285138
2026-06-03 15:53:56,Central,中日ドラゴンズ,橋本 侑樹,5,0,0,0,0,0,0,0,0,.000,20,5,5,0,0,0,0,6,0,0,1,1,1.80,21425151
2026-06-03 15:53:56,Central,中日ドラゴンズ,土生 翔太,5,0,0,0,0,0,0,0,0,.000,20,5,5,0,2,0,1,1,0,0,0,0,0.00,51655159
2026-06-03 15:53:56,Central,中日ドラゴンズ,福 敬登,12,0,1,4,0,0,0,0,0,.000,41,11.1,7,0,1,0,0,14,0,0,1,1,0.79,41645132
2026-06-03 15:53:56,Central,中日ドラゴンズ,福田 幸之介,16,1,0,2,0,0,0,0,0,1.000,103,22.1,17,1,16,1,6,16,3,0,11,7,2.82,31835159
2026-06-03 15:53:56,Central,中日ドラゴンズ,藤嶋 健人,1,0,0,0,0,0,0,0,0,.000,3,1,0,0,0,0,0,1,0,0,0,0,0.00,21625134
2026-06-03 15:53:56,Central,中日ドラゴンズ,マラー,5,3,0,0,0,0,0,0,0,1.000,96,24.2,18,1,4,0,0,18,2,0,3,2,0.73,13915150
2026-06-03 15:53:56,Central,中日ドラゴンズ,マルティネス,5,2,0,0,0,0,0,0,0,1.000,37,10,7,1,2,0,1,5,0,0,3,3,2.70,33935150
2026-06-03 15:53:56,Central,中日ドラゴンズ,松木平 優太,8,2,3,0,0,0,0,0,0,.400,122,24.1,39,5,10,0,1,11,2,0,28,26,9.62,73175153
2026-06-03 15:53:56,Central,中日ドラゴンズ,松葉 貴大,9,1,5,0,0,0,0,0,0,.167,173,40,50,6,9,0,0,19,3,0,20,20,4.50,21225137
2026-06-03 15:53:56,Central,中日ドラゴンズ,松山 晋也,1,0,0,0,0,0,0,0,0,.000,3,1,0,0,0,0,0,1,0,0,0,0,0.00,61865157
2026-06-03 15:53:56,Central,中日ドラゴンズ,三浦 瑞樹,7,4,2,0,0,0,1,1,0,.667,145,35,35,0,13,0,0,12,0,0,12,11,2.83,23125155
2026-06-03 15:53:56,Central,中日ドラゴンズ,森 博人,12,0,0,0,0,0,0,0,0,.000,45,11,8,0,3,0,0,9,1,0,4,1,0.82,53355153
2026-06-03 15:53:56,Central,中日ドラゴンズ,森山 暁生,6,2,0,0,0,0,0,0,0,1.000,105,25,28,1,3,0,0,16,1,0,14,14,5.04,33335157
2026-06-03 15:53:56,Central,中日ドラゴンズ,吉田 聖弥,4,1,0,0,0,0,0,0,0,1.000,42,9.2,10,0,5,0,1,4,0,0,5,5,4.66,93395150
2026-06-03 15:53:56,Central,中日ドラゴンズ,涌井 秀章,11,2,5,0,0,0,0,0,0,.286,239,55,69,2,13,0,0,34,3,0,36,32,5.24,31635110
2026-06-03 15:53:56,Central,広島東洋カープ,赤木 晴哉,6,0,0,0,0,0,0,0,0,.000,33,6.2,12,0,1,0,0,3,0,0,5,5,6.75,31135152
2026-06-03 15:53:56,Central,広島東洋カープ,遠藤 淳志,16,0,1,0,5,5,0,0,0,.000,67,16.2,14,1,4,1,0,18,1,0,4,4,2.16,71375136
2026-06-03 15:53:56,Central,広島東洋カープ,大瀬良 大地,2,0,2,0,0,0,0,0,0,.000,37,7.1,14,0,2,0,0,4,1,0,8,8,9.82,61365139
2026-06-03 15:53:56,Central,広島東洋カープ,岡本 駿,9,3,3,0,0,0,0,0,0,.500,200,47.2,41,3,21,1,0,39,2,0,14,14,2.64,91595150
2026-06-03 15:53:56,Central,広島東洋カープ,栗林 良吏,7,4,2,0,0,0,2,2,1,.667,169,47,20,1,6,0,1,43,0,0,8,6,1.15,91995153
2026-06-03 15:53:56,Central,広島東洋カープ,齊藤 汰直,10,0,1,0,1,1,0,0,0,.000,49,9.2,18,1,4,0,0,5,1,0,10,10,9.31,51955152
2026-06-03 15:53:56,Central,広島東洋カープ,島内 颯太郎,5,0,1,0,1,1,0,0,0,.000,22,4.1,4,0,5,1,1,4,0,0,4,4,8.31,31935138
2026-06-03 15:53:56,Central,広島東洋カープ,鈴木 健矢,13,0,1,0,0,0,0,0,0,.000,79,19,16,1,9,1,2,7,0,0,7,7,3.32,61065151
2026-06-03 15:53:56,Central,広島東洋カープ,ターノック,6,0,2,0,0,0,0,0,0,.000,141,33,32,0,10,0,2,33,1,1,12,12,3.27,43545152
2026-06-03 15:53:56,Central,広島東洋カープ,髙 太一,17,0,1,0,8,8,0,0,0,.000,58,15,6,0,7,0,1,13,0,0,3,1,0.60,41045159
2026-06-03 15:53:56,Central,広島東洋カープ,玉村 昇悟,4,1,1,0,0,0,0,0,0,.500,97,24,23,2,4,0,1,17,0,1,5,5,1.88,41245151
2026-06-03 15:53:56,Central,広島東洋カープ,辻 大雅,8,0,1,0,0,0,0,0,0,.000,36,8.1,7,2,5,0,0,9,0,0,7,7,7.56,81085157
2026-06-03 15:53:56,Central,広島東洋カープ,常廣 羽也斗,4,0,0,0,0,0,0,0,0,.000,20,4,3,0,5,0,0,3,0,0,0,0,0.00,31435159
2026-06-03 15:53:56,Central,広島東洋カープ,床田 寛樹,10,3,2,0,0,0,0,0,0,.600,265,65.1,62,5,11,1,1,46,2,0,20,17,2.34,11415134
2026-06-03 15:53:56,Central,広島東洋カープ,中﨑 翔太,19,1,3,5,5,6,0,0,0,.250,75,18,10,2,11,2,1,15,0,0,6,6,3.00,31235133
2026-06-03 15:53:56,Central,広島東洋カープ,ハーン,21,1,1,1,16,17,0,0,0,.500,77,19.2,10,0,6,1,1,25,2,0,4,2,0.92,73975159
2026-06-03 15:53:56,Central,広島東洋カープ,塹江 敦哉,16,1,1,0,0,1,0,0,0,.500,72,18.1,12,0,7,0,1,21,0,0,4,4,1.96,21625130
2026-06-03 15:53:56,Central,広島東洋カープ,益田 武尚,8,0,0,0,0,0,0,0,0,.000,41,9,13,0,1,0,0,6,0,0,3,3,3.00,91895157
2026-06-03 15:53:56,Central,広島東洋カープ,森 翔平,3,0,0,0,0,0,0,0,0,.000,71,17,16,1,4,0,1,11,2,0,4,3,1.59,93395155
2026-06-03 15:53:56,Central,広島東洋カープ,森浦 大輔,21,2,2,5,5,7,0,0,0,.500,81,19.2,18,2,4,0,1,23,0,0,11,8,3.66,73375153
2026-06-03 15:53:56,Central,広島東洋カープ,森下 暢仁,9,3,5,0,0,0,0,0,0,.375,206,46.1,51,4,16,3,2,42,1,0,25,23,4.47,53155151
2026-06-03 15:53:56,Central,広島東洋カープ,アドゥワ 誠,10,1,5,0,0,0,0,0,0,.167,141,32.1,34,1,13,0,1,14,1,0,14,12,3.34,31135134
2026-06-03 15:53:56,Central,広島東洋カープ,アリア,10,0,1,0,0,0,0,0,0,.000,46,9.1,9,2,10,0,1,8,0,0,11,11,10.61,63965152
2026-06-03 15:53:56,Central,広島東洋カープ,赤木 晴哉,3,0,0,0,0,0,0,0,0,.000,50,12.2,12,0,3,0,0,10,0,0,2,2,1.42,31135152
2026-06-03 15:53:56,Central,広島東洋カープ,遠藤 淳志,6,1,1,1,0,0,0,0,0,.500,35,8.1,8,0,4,0,0,2,0,0,4,4,4.32,71375136
2026-06-03 15:53:56,Central,広島東洋カープ,大瀬良 大地,6,3,1,0,0,0,0,0,0,.750,133,33.2,28,1,4,0,0,28,0,0,6,6,1.60,61365139
2026-06-03 15:53:56,Central,広島東洋カープ,岡本 駿,1,0,0,0,0,0,0,0,0,.000,11,3,1,0,0,0,1,2,0,0,0,0,0.00,91595150
2026-06-03 15:53:56,Central,広島東洋カープ,河野 佳,11,2,1,1,0,0,0,0,0,.667,178,45.1,37,3,11,0,0,25,1,2,12,10,1.99,71575157
2026-06-03 15:53:56,Central,広島東洋カープ,菊地 ハルン,19,0,0,2,0,0,0,0,0,.000,91,23,18,0,6,0,0,16,1,1,4,3,1.17,91795150
2026-06-03 15:53:56,Central,広島東洋カープ,工藤 泰己,15,0,2,1,0,0,0,0,0,.000,77,15,22,2,12,0,2,3,2,0,16,16,9.60,91795152
2026-06-03 15:53:56,Central,広島東洋カープ,黒原 拓未,3,0,1,0,0,0,0,0,0,.000,11,2.1,2,0,1,0,0,1,0,0,1,1,3.86,41745155
2026-06-03 15:53:56,Central,広島東洋カープ,ケムナ 誠,14,3,3,0,0,0,0,0,0,.500,73,16.1,19,0,7,2,1,10,2,0,9,8,4.41,71775136
2026-06-03 15:53:56,Central,広島東洋カープ,小船 翼,1,0,0,0,0,0,0,0,0,.000,6,1,2,1,1,0,0,1,0,0,1,1,9.00,91995150
2026-06-03 15:53:56,Central,広島東洋カープ,齊藤 汰直,6,0,1,1,0,0,0,0,0,.000,30,5.2,11,0,3,0,0,2,1,0,6,6,9.53,51955152
2026-06-03 15:53:56,Central,広島東洋カープ,斉藤 優汰,6,2,0,0,0,0,0,0,0,1.000,69,17.2,9,1,7,0,0,17,0,0,4,2,1.02,61765157
2026-06-03 15:53:56,Central,広島東洋カープ,佐藤 柳之介,10,1,4,0,0,0,0,0,0,.200,252,62,51,1,20,0,2,56,3,0,23,19,2.76,71075150
2026-06-03 15:53:56,Central,広島東洋カープ,島内 颯太郎,9,0,1,0,0,0,0,0,0,.000,46,9,12,0,2,0,4,9,1,0,6,6,6.00,31935138
2026-06-03 15:53:56,Central,広島東洋カープ,杉田 健,17,0,0,1,0,0,0,0,0,.000,113,30,22,1,4,0,1,18,2,0,4,4,1.20,51055159
2026-06-03 15:53:56,Central,広島東洋カープ,杉原 望来,6,0,0,0,0,0,0,0,0,.000,47,12,8,2,4,0,0,4,1,0,3,2,1.50,71075159
2026-06-03 15:53:56,Central,広島東洋カープ,鈴木 健矢,1,0,0,0,0,0,0,0,0,.000,3,1,0,0,0,0,0,1,0,0,0,0,0.00,61065151
2026-06-03 15:53:56,Central,広島東洋カープ,髙 太一,3,0,2,0,0,0,0,0,0,.000,66,13,22,0,5,0,1,9,1,1,13,11,7.62,41045159
2026-06-03 15:53:56,Central,広島東洋カープ,高橋 昂也,14,0,1,2,0,0,0,0,0,.000,88,17.2,21,0,14,0,0,13,3,0,12,11,5.60,01005134
2026-06-03 15:53:56,Central,広島東洋カープ,竹下 海斗,2,0,1,0,0,0,0,0,0,.000,11,1,5,0,1,0,0,0,0,1,4,0,0.00,61265150
2026-06-03 15:53:56,Central,広島東洋カープ,玉村 昇悟,4,2,1,0,0,0,1,0,0,.667,90,23,21,0,5,0,0,19,0,0,6,6,2.35,41245151
2026-06-03 15:53:56,Central,広島東洋カープ,辻 大雅,6,0,0,0,0,0,0,0,0,.000,22,5.1,4,1,3,0,0,6,0,0,3,3,5.06,81085157
2026-06-03 15:53:56,Central,広島東洋カープ,常廣 羽也斗,9,0,0,1,0,0,0,0,0,.000,39,9,9,0,4,0,0,8,0,0,3,3,3.00,31435159
2026-06-03 15:53:56,Central,広島東洋カープ,長谷部 銀次,6,0,2,0,0,0,0,0,0,.000,34,6.1,12,0,3,0,0,6,0,0,7,6,8.53,51655157
2026-06-03 15:53:56,Central,広島東洋カープ,日髙 暖己,4,0,0,0,0,0,0,0,0,.000,17,4,3,1,2,0,0,7,0,0,2,2,4.50,41645157
2026-06-03 15:53:56,Central,広島東洋カープ,塹江 敦哉,5,0,1,0,0,0,0,0,0,.000,37,9.1,6,0,2,0,0,10,0,0,3,1,0.96,21625130
2026-06-03 15:53:56,Central,広島東洋カープ,益田 武尚,8,0,0,0,0,0,0,0,0,.000,35,8,5,0,2,0,3,6,1,0,2,1,1.13,91895157
2026-06-03 15:53:56,Central,広島東洋カープ,松本 竜也,15,3,0,0,0,0,0,0,0,1.000,68,17.1,16,2,4,0,0,19,1,0,6,6,3.12,73175155
2026-06-03 15:53:56,Central,広島東洋カープ,森 翔平,3,0,2,0,0,0,0,0,0,.000,52,12,17,1,1,0,0,10,0,0,6,5,3.75,93395155
2026-06-03 15:53:56,Central,広島東洋カープ,森下 暢仁,1,0,0,0,0,0,0,0,0,.000,12,3,3,1,0,0,0,3,0,0,1,1,3.00,53155151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石原 勇輝,1,0,1,0,0,0,0,0,0,.000,14,3,2,0,3,0,0,1,0,0,1,1,3.00,41145159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,ウォルターズ,2,0,2,0,0,0,0,0,0,.000,47,8.1,17,1,5,0,1,7,1,0,10,10,10.80,63965150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,オスナ,1,0,0,0,0,0,0,0,0,.000,2,0.2,0,0,1,0,0,0,0,0,0,0,0.00,23525153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大西 広樹,5,0,0,0,2,2,0,0,0,.000,18,3.2,6,1,1,0,0,1,1,0,5,5,12.27,41545151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大道 温貴,1,0,0,0,0,0,0,0,0,.000,12,1.2,5,0,1,0,0,1,1,0,5,3,16.20,41545153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小川 泰弘,6,1,3,0,0,0,0,0,0,.250,142,33,28,5,15,1,3,21,0,0,23,18,4.91,11515137
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,奥川 恭伸,8,2,4,0,0,0,1,0,0,.333,208,52.1,46,5,9,1,0,39,0,0,17,17,2.92,31735151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,キハダ,21,1,1,15,1,2,0,0,0,.500,92,21,11,0,13,0,3,29,0,0,4,2,0.86,63365152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,木澤 尚文,11,0,0,0,3,3,0,0,0,.000,43,9.2,8,0,8,0,2,5,1,0,3,3,2.79,11915153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小澤 怜史,4,0,0,0,0,0,0,0,0,.000,29,7.2,3,0,4,0,1,6,0,0,0,0,0.00,01705132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,阪口 皓亮,4,0,0,0,0,0,0,0,0,.000,10,2.1,1,0,2,0,0,2,0,0,0,0,0.00,81785136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,清水 昇,17,1,0,1,5,6,0,0,0,1.000,61,16.1,10,0,1,0,0,15,0,0,2,2,1.10,51955138
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,荘司 宏太,17,3,0,0,3,6,0,0,0,1.000,74,16.1,16,2,9,0,1,25,0,0,8,8,4.41,91295150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高梨 裕稔,9,5,1,0,0,0,0,0,0,.833,229,56,50,7,12,0,2,48,0,0,19,17,2.73,21925139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高橋 奎二,3,1,1,0,0,0,0,0,0,.500,70,18,15,2,3,1,1,16,0,0,4,4,2.00,51055132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,拓也,6,0,0,0,0,0,0,0,0,.000,29,5.2,11,2,1,0,0,5,1,0,9,9,14.29,71575134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,田口 麗斗,10,1,0,0,1,2,0,0,0,1.000,57,11,17,2,6,1,1,10,0,0,7,5,4.09,41945139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,廣澤 優,18,2,0,0,2,4,0,0,0,1.000,69,18,11,2,3,0,1,15,1,0,5,5,2.50,11815150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,星 知弥,21,0,1,1,14,14,0,0,0,.000,88,20.1,22,1,6,1,0,14,0,0,4,4,1.77,11815134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,増居 翔太,2,1,0,0,1,1,0,0,0,1.000,23,6,3,0,2,0,0,7,0,0,1,1,1.50,01805152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松本 健吾,9,5,1,0,0,1,0,0,0,.833,200,50.2,40,4,13,0,1,47,0,1,15,12,2.13,03105159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,丸山 翔大,12,0,0,0,0,0,0,0,0,.000,50,13.1,8,1,2,0,0,19,0,0,4,4,2.70,43145153
