scraped_at,league,team,player,games,pa,ab,runs,hits,doubles,triples,hr,tb,rbi,sb,cs,sh,sf,bb,ibb,hbp,so,gidp,avg,slg,obp,npb_id
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,青山 美夏人,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51155157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,秋山 俊,37,153,146,15,39,7,1,0,48,9,1,1,1,0,5,0,1,16,5,.267,.329,.296,51155152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,新井 唯斗,2,5,4,2,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,.250,.500,.400,71175152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,安藤 銀杜,3,12,11,1,1,0,1,0,3,0,0,0,0,0,1,0,0,4,0,.091,.273,.167,91195152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,石井 一成,10,39,33,3,11,3,0,1,17,6,1,0,0,0,6,0,0,9,0,.333,.515,.436,21125134
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,糸川 亮太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11315159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ウィンゲンター,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53555150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上田 大河,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91395159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上間 永遠,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21325151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,奥村 光一,3,9,7,1,1,0,0,0,1,0,0,1,0,0,2,0,0,1,1,.143,.143,.333,51555159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,金子 功児,6,16,16,0,2,0,0,0,2,0,0,1,0,0,0,0,0,3,0,.125,.125,.125,21525159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,狩生 聖真,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81585150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,川下 将勲,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61565159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,川田 悠慎,34,82,71,14,16,1,0,0,17,3,7,1,1,1,9,0,0,17,1,.225,.239,.309,31735152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,岸 潤一郎,4,17,15,5,6,2,0,1,11,6,1,0,0,0,2,0,0,2,1,.400,.733,.471,51955151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,栗山 巧,9,23,18,2,8,2,0,0,10,4,0,0,0,0,5,0,0,2,0,.444,.556,.565,51755115
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,桑原 将志,4,14,12,3,2,0,0,0,2,0,1,0,0,0,2,0,0,2,0,.167,.167,.286,51755135
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,コルニエル,5,15,13,0,2,0,0,0,2,3,1,1,0,1,1,0,0,1,1,.154,.154,.200,13515152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ゴンザレス,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33535152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,古賀 輝希,1,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.500,.500,.667,51955150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,古賀 悠斗,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.500,81785155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,児玉 亮涼,38,81,71,10,18,0,0,0,18,6,1,2,1,1,7,0,1,6,1,.254,.254,.325,51755157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,是澤 涼輔,19,55,49,7,13,2,1,0,17,2,1,0,2,0,3,0,1,5,1,.265,.347,.321,91795157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,斎藤 佳紳,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31935152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,齋藤 大翔,41,170,143,24,32,5,1,0,39,11,8,2,4,0,22,0,1,28,9,.224,.273,.331,21925150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐々木 健,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01005153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 隼輔,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 爽,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31035150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 太陽,27,93,88,9,23,4,0,0,27,7,2,1,0,0,5,0,0,17,1,.261,.307,.301,51055150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,菅井 信也,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,杉山 遙希,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91095159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,炭谷 銀仁朗,18,52,47,2,8,2,1,0,12,2,0,0,2,0,2,0,1,7,4,.170,.255,.220,91995112
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,髙橋 光成,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075130
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,高橋 礼,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01005136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,髙松 渡,24,39,35,11,9,1,1,0,12,6,9,0,1,1,2,0,0,8,0,.257,.343,.289,21025136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,武内 夏暉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51255159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,谷口 朝陽,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,01205159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,茶野 篤政,13,45,41,4,10,2,1,0,14,1,2,0,0,0,1,0,3,6,2,.244,.341,.311,61065157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,柘植 世那,4,14,13,1,3,0,0,0,3,1,0,0,0,1,0,0,0,5,0,.231,.231,.214,61265151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,仲田 慶介,21,63,56,8,17,3,0,0,20,2,2,1,1,0,5,0,1,6,1,.304,.357,.371,91495155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,仲三 優太,39,156,138,20,37,7,1,9,73,25,3,0,0,1,17,0,0,33,5,.268,.529,.346,61465153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,中村 剛也,27,74,70,4,20,4,0,3,33,16,0,0,0,1,3,0,0,15,2,.286,.471,.311,81085115
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,中村 祐太,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075139
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,成田 晴風,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81485159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,西川 愛也,7,33,29,5,9,1,0,1,13,7,4,0,1,0,1,0,2,1,1,.310,.448,.375,51455136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ネビン,4,12,11,1,4,1,0,1,8,4,0,0,0,1,0,0,0,0,0,.364,.727,.333,53755150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,野田 海人,16,40,38,2,10,1,1,0,13,3,0,0,1,0,1,0,0,11,1,.263,.342,.282,21425157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,野村 大樹,3,13,10,2,4,1,1,0,7,0,0,0,0,0,3,0,0,2,0,.400,.700,.538,11415138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,長谷川 信哉,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.250,81685153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,羽田 慎之介,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51655155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,浜屋 将太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61465151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,平沢 大河,11,42,32,4,10,1,0,1,14,7,0,1,0,2,7,0,1,7,0,.313,.438,.429,91695132
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,蛭間 拓哉,40,140,124,11,30,6,1,2,44,17,4,1,0,2,14,0,0,12,3,.242,.355,.314,61665157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,福尾 遥真,28,88,75,8,22,1,0,0,23,5,1,0,1,1,9,0,2,20,2,.293,.307,.379,71875150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,冨士 大和,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91895150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ボー・タカハシ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43045155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,堀越 啓太,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,牧野 翔矢,19,44,38,5,8,0,0,0,8,3,1,0,0,0,6,0,0,6,3,.211,.211,.318,71675138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,松本 航,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81685138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,豆田 泰志,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23125153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,三浦 大輝,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81885157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,宮澤 太成,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33335159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,村田 怜音,48,163,133,14,40,6,0,6,64,21,0,0,0,4,23,1,3,36,3,.301,.481,.405,93395159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,森脇 亮介,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71875138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,山村 崇嘉,20,79,69,6,19,2,2,0,25,9,1,1,0,0,9,0,1,11,0,.275,.362,.367,83385153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,横田 蒼和,37,125,116,13,36,5,2,0,45,15,2,2,0,1,6,0,2,15,3,.310,.388,.352,83185152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,與座 海人,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,63165136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,林 安可,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,33935152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,林 冠臣,11,36,34,3,8,0,0,0,8,1,0,0,0,0,2,0,0,10,1,.235,.235,.278,43345150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ワイナンス,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23925152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,愛斗,7,14,14,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,.143,.214,.143,31535132
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,東妻 勇輔,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31135138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,池田 来翔,32,55,54,4,15,3,1,0,20,1,4,0,1,0,0,0,0,9,1,.278,.370,.278,21125155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石川 慎吾,9,28,24,2,3,0,0,1,6,5,0,0,0,0,3,0,1,12,1,.125,.250,.250,01105135
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石垣 勝海,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,41145134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,井上 広大,19,45,43,5,7,0,0,3,16,6,0,0,0,1,1,0,0,20,1,.163,.372,.178,31335151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,上田 希由翔,15,49,46,4,8,2,0,2,16,2,0,1,0,0,3,0,0,12,3,.174,.348,.224,71375159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,岡 大海,26,50,45,3,6,1,0,0,7,0,2,0,1,0,4,1,0,14,1,.133,.156,.204,11515139
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小川 龍成,53,180,166,18,50,3,1,0,55,10,2,3,6,0,5,0,3,29,0,.301,.331,.333,11715153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小島 和哉,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11515138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小野 郁,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51555130
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,唐川 侑己,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21525116
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,河村 説人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,菊地 吏玖,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91595157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,木村 優人,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71775159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂本 光士郎,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,櫻井 ユウヤ,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,01905152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,佐藤 都志也,47,147,124,15,34,7,0,6,59,21,1,0,0,1,20,1,2,23,1,.274,.476,.381,71075151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,澤田 圭佑,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01905134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ジャクソン,10,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.200,.200,.200,43745159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,鈴木 昭汰,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71275153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ソト,46,143,130,11,29,6,0,4,47,13,0,0,0,1,9,0,3,32,2,.223,.362,.287,03505136
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,高野 脩汰,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31035157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,髙部 瑛斗,38,115,107,11,23,2,0,0,25,2,3,1,0,0,8,0,0,21,0,.215,.234,.270,11215151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,田中 晴也,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01005157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,種市 篤暉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71275134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,田村 龍弘,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,41945137
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,寺地 隆成,51,192,170,8,29,2,0,3,40,13,0,0,1,3,16,1,2,34,2,.171,.235,.246,51455159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,友杉 篤輝,52,164,150,18,42,5,1,0,49,13,3,1,5,0,9,0,0,27,3,.280,.327,.321,71275157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,中森 俊介,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31635153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,西川 史礁,54,233,214,21,66,10,0,5,91,23,2,2,0,0,14,1,5,39,5,.308,.425,.365,21625150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,西野 勇士,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01205118
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,廣池 康志郎,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,81685150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,廣畑 敦也,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41645155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,藤岡 裕大,9,26,22,1,3,0,0,0,3,1,0,0,1,1,2,0,0,7,1,.136,.136,.200,41645136
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,藤原 恭大,35,153,128,19,38,6,0,2,50,17,4,2,0,1,17,0,7,27,3,.297,.391,.405,31635138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ポランコ,46,129,115,11,24,8,0,4,44,12,0,0,0,2,12,0,0,32,1,.209,.383,.279,63065155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,益田 直也,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71675135
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,松川 虎生,24,56,52,3,13,2,0,0,15,6,0,1,3,0,1,0,0,14,0,.250,.288,.264,53155155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,宮﨑 颯,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73175157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,宮崎 竜成,22,19,19,3,2,0,0,0,2,0,0,0,0,0,0,0,0,8,0,.105,.105,.105,81885150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,毛利 海大,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,73175152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,八木 彬,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23325155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,安田 尚憲,4,15,14,1,2,1,0,1,6,2,0,0,0,0,1,1,0,4,0,.143,.429,.200,81885136
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,山口 航輝,27,83,79,9,17,3,1,6,40,13,0,0,0,0,3,0,1,19,0,.215,.506,.253,91895138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,山本 大斗,29,65,56,5,9,2,0,1,14,4,0,1,0,1,6,0,2,13,0,.161,.250,.262,33535153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,横山 陸人,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23125151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ロング,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03905152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,和田 康士朗,19,16,13,3,5,0,0,0,5,1,4,1,1,0,2,0,0,3,0,.385,.385,.467,33335136
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,アセベド,15,46,44,10,12,3,1,1,20,7,2,0,0,0,1,0,1,7,3,.273,.455,.304,23925150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,愛斗,31,122,115,17,40,6,0,4,58,18,8,1,0,1,6,1,0,23,4,.348,.504,.377,31535132
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,秋山 正雲,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71175155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,東妻 勇輔,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31135138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,池田 来翔,18,54,50,11,18,5,2,2,33,7,1,1,0,0,3,0,1,7,0,.360,.660,.407,21125155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石川 柊太,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61165139
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石川 慎吾,29,83,74,15,28,5,0,4,45,15,0,0,0,1,7,0,1,9,2,.378,.608,.434,01105135
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石垣 元気,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61165152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石垣 勝海,34,95,85,12,18,5,0,0,23,7,2,0,1,2,7,0,0,15,0,.212,.271,.266,41145134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,井上 広大,24,88,78,10,24,3,0,3,36,16,2,3,0,0,9,0,1,27,1,.308,.462,.386,31335151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,上田 希由翔,16,50,43,5,16,2,1,1,23,7,4,0,0,0,7,0,0,4,0,.372,.535,.460,71375159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,岡 大海,16,65,53,10,11,3,1,0,16,6,0,0,0,1,7,0,4,10,1,.208,.302,.338,11515139
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,岡村 了樹,44,104,99,14,22,6,1,4,42,10,1,3,3,1,1,0,0,29,2,.222,.424,.228,01505152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,奥村 頼人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21525152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小島 和哉,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11515138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小野 郁,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51555130
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,カスティーヨ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03305152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,角中 勝也,35,67,55,7,14,1,0,1,18,9,0,0,0,2,10,0,0,8,0,.255,.327,.358,41545114
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,勝又 琉偉,13,31,30,1,5,1,0,0,6,2,0,0,0,0,1,0,0,7,1,.167,.200,.194,61365157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,金田 優太,16,39,38,4,9,2,0,1,14,3,0,0,0,0,1,0,0,8,1,.237,.368,.256,31535157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,唐川 侑己,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21525116
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,河村 説人,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,菊地 吏玖,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91595157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,木村 優人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71775159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,髙野 光海,14,29,26,0,2,0,0,0,2,0,1,0,0,0,1,0,2,11,0,.077,.077,.172,01705159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂井 遼,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂本 光士郎,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,櫻井 ユウヤ,51,210,199,20,55,11,2,1,73,25,2,0,0,2,1,0,8,44,8,.276,.367,.305,01905152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,佐藤 都志也,2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.125,71075151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,杉山 諒,35,81,69,17,15,2,0,0,17,5,12,4,1,0,11,0,0,15,0,.217,.246,.325,01005152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,髙橋 快秀,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11215152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,髙部 瑛斗,15,61,56,6,11,1,0,0,12,3,3,1,0,1,3,0,1,3,1,.196,.214,.246,11215151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,立松 由宇,38,96,82,6,15,2,0,1,20,7,1,0,0,0,13,0,1,19,0,.183,.244,.302,71475150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,谷村 剛,16,38,34,4,9,1,1,1,15,5,0,0,0,0,4,0,0,6,2,.265,.441,.342,21425150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,種市 篤暉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71275134
